,Chain,Date,tvl
128,Ethereum,1545436800,634009.0521960746
129,Ethereum,1545523200,663369.4363943114
130,Ethereum,1545609600,701612.3395428065
131,Ethereum,1545696000,731680.2199601284
132,Ethereum,1545782400,697464.5456051998
133,Ethereum,1545868800,695708.3493569558
134,Ethereum,1545955200,654473.5302325152
135,Ethereum,1546041600,682605.8815788666
136,Ethereum,1546128000,719241.8821713876
137,Ethereum,1546214400,720835.0093008894
138,Ethereum,1546300800,699069.5240717586
139,Ethereum,1546387200,713181.0293528535
140,Ethereum,1546473600,755138.4388398076
141,Ethereum,1546560000,274599216.5467501
142,Ethereum,1546646400,289449383.8958796
143,Ethereum,1546732800,298144771.0486412
144,Ethereum,1546819200,287004710.6015912
145,Ethereum,1546905600,285901039.51179826
146,Ethereum,1546992000,279062857.20600134
147,Ethereum,1547078400,106763755.71636091
148,Ethereum,1547164800,245175262.96356374
149,Ethereum,1547251200,279586520.41298276
150,Ethereum,1547337600,246172273.3410655
151,Ethereum,1547424000,179211977.49544504
152,Ethereum,1547510400,250089633.0423821
153,Ethereum,1547596800,252137088.9183073
154,Ethereum,1547683200,255363293.35682568
155,Ethereum,1547769600,266572969.36725307
156,Ethereum,1547856000,233505080.1676383
157,Ethereum,1547942400,240508909.15970036
158,Ethereum,1548028800,237271986.5608903
159,Ethereum,1548115200,230045471.4415664
160,Ethereum,1548201600,224348522.24006665
161,Ethereum,1548288000,232041519.8890248
162,Ethereum,1548374400,229986929.11042336
163,Ethereum,1548460800,230304050.2073657
164,Ethereum,1548547200,233738032.43050697
165,Ethereum,1548633600,228507377.7058873
166,Ethereum,1548720000,100088242.01122844
167,Ethereum,1548806400,207373863.3906516
168,Ethereum,1548892800,211065317.88266465
169,Ethereum,1548979200,217130198.68619102
170,Ethereum,1549065600,215638152.7622744
171,Ethereum,1549152000,218413965.35131797
172,Ethereum,1549238400,218450867.2665952
173,Ethereum,1549324800,217792602.89917266
174,Ethereum,1549411200,219542912.72608963
175,Ethereum,1549497600,212069514.9147543
176,Ethereum,1549584000,217348188.240022
177,Ethereum,1549670400,222328389.676167
178,Ethereum,1549756800,248044581.88204458
179,Ethereum,1549843200,244769345.5000362
180,Ethereum,1549929600,251165555.4979725
181,Ethereum,1550016000,249083675.10861078
182,Ethereum,1550102400,254813349.26434085
183,Ethereum,1550188800,251551142.2598406
184,Ethereum,1550275200,255508053.99399123
185,Ethereum,1550361600,255475052.9189532
186,Ethereum,1550448000,267673560.05481654
187,Ethereum,1550534400,290890575.89567745
188,Ethereum,1550620800,310422033.63080406
189,Ethereum,1550707200,307696440.72122765
190,Ethereum,1550793600,307593656.27433646
191,Ethereum,1550880000,315790959.74042314
192,Ethereum,1550966400,316424338.9598752
193,Ethereum,1551052800,350504027.11992747
194,Ethereum,1551139200,296357964.04179406
195,Ethereum,1551225600,295723661.9425178
196,Ethereum,1551312000,298998902.744958
197,Ethereum,1551398400,296732205.53738886
198,Ethereum,1551484800,301323973.6681312
199,Ethereum,1551571200,290650609.9279383
200,Ethereum,1551657600,292581476.9123212
201,Ethereum,1551744000,276332811.07104367
202,Ethereum,1551830400,282959534.17565167
203,Ethereum,1551916800,306659213.0692089
204,Ethereum,1552003200,309604376.490125
205,Ethereum,1552089600,301348525.3664042
206,Ethereum,1552176000,311673200.9796746
207,Ethereum,1552262400,300775173.0502961
208,Ethereum,1552348800,298112406.0129721
209,Ethereum,1552435200,299974739.7425374
210,Ethereum,1552521600,294601000.31485635
211,Ethereum,1552608000,297583712.03812814
212,Ethereum,1552694400,303429617.6642244
213,Ethereum,1552780800,322079287.9948197
214,Ethereum,1552867200,321999888.39703506
215,Ethereum,1552953600,317934011.47912526
216,Ethereum,1553040000,315112749.86684823
217,Ethereum,1553126400,315576933.9005474
218,Ethereum,1553212800,312904797.83507395
219,Ethereum,1553299200,305569013.5563781
220,Ethereum,1553385600,307322827.8330581
221,Ethereum,1553472000,308465104.5218207
222,Ethereum,1553558400,302467379.1152506
223,Ethereum,1553644800,298687603.9689998
224,Ethereum,1553731200,313753813.9719208
225,Ethereum,1553817600,306909907.5477661
226,Ethereum,1553904000,315642055.58471566
227,Ethereum,1553990400,321229575.6471635
228,Ethereum,1554076800,318458095.5298247
229,Ethereum,1554163200,316039006.35734767
230,Ethereum,1554249600,345246745.3247333
231,Ethereum,1554336000,376555535.22924584
232,Ethereum,1554422400,361837983.6327682
233,Ethereum,1554508800,370599479.42897964
234,Ethereum,1554595200,369823883.2994387
235,Ethereum,1554681600,380322054.11988235
236,Ethereum,1554768000,399882650.82036465
237,Ethereum,1554854400,399793118.77249795
238,Ethereum,1554940800,407724886.70687544
239,Ethereum,1555027200,373003622.98673064
240,Ethereum,1555113600,373552904.5113688
241,Ethereum,1555200000,365735726.70863503
242,Ethereum,1555286400,366525358.61853725
243,Ethereum,1555372800,369839254.59276885
244,Ethereum,1555459200,359536297.7914762
245,Ethereum,1555545600,372142779.5773293
246,Ethereum,1555632000,378069367.02584124
247,Ethereum,1555718400,380711093.4765778
248,Ethereum,1555804800,373972566.90452105
249,Ethereum,1555891200,363681991.7752736
250,Ethereum,1555977600,371389362.12688047
251,Ethereum,1556064000,378834253.1835119
252,Ethereum,1556150400,355144742.55732685
253,Ethereum,1556236800,351220412.18444383
254,Ethereum,1556323200,334034667.2198344
255,Ethereum,1556409600,332100258.9704678
256,Ethereum,1556496000,336887916.59972656
257,Ethereum,1556582400,326320279.3697888
258,Ethereum,1556668800,340792620.4426451
259,Ethereum,1556755200,348261750.3008274
260,Ethereum,1556841600,341295444.5478858
261,Ethereum,1556928000,349141798.4648047
262,Ethereum,1557014400,344733727.440365
263,Ethereum,1557100800,345587954.6195502
264,Ethereum,1557187200,345577721.6350232
265,Ethereum,1557273600,376302415.9830287
266,Ethereum,1557360000,356026755.4258059
267,Ethereum,1557446400,357614470.5402375
268,Ethereum,1557532800,353888284.63789433
269,Ethereum,1557619200,380797370.19068015
270,Ethereum,1557705600,386154441.04330873
271,Ethereum,1557792000,392196014.6255084
272,Ethereum,1557878400,418493242.3434855
273,Ethereum,1557964800,459886211.5833226
274,Ethereum,1558051200,464426509.6571127
275,Ethereum,1558137600,430276109.87866724
276,Ethereum,1558224000,440806369.2273252
277,Ethereum,1558310400,470710432.58242047
278,Ethereum,1558396800,460925341.99592924
279,Ethereum,1558483200,459486111.56023437
280,Ethereum,1558569600,459687703.3978548
281,Ethereum,1558656000,437722722.16142833
282,Ethereum,1558742400,471089698.07047594
283,Ethereum,1558828800,479325358.69266057
284,Ethereum,1558915200,462183126.0302513
285,Ethereum,1559001600,489230450.15744567
286,Ethereum,1559088000,477609628.4247149
287,Ethereum,1559174400,473740661.92507786
288,Ethereum,1559260800,494513700.3387251
289,Ethereum,1559347200,453123718.9447444
290,Ethereum,1559433600,478672806.6386012
291,Ethereum,1559520000,480425642.22736084
292,Ethereum,1559606400,469145969.33814037
293,Ethereum,1559692800,438347053.83645016
294,Ethereum,1559779200,440023789.22625184
295,Ethereum,1559865600,444349354.0296256
296,Ethereum,1559952000,447768141.1349998
297,Ethereum,1560038400,448547919.211075
298,Ethereum,1560124800,438688778.5476846
299,Ethereum,1560211200,440517796.4172091
300,Ethereum,1560297600,436187444.459561
301,Ethereum,1560384000,452773598.4116031
302,Ethereum,1560470400,464995340.6933229
303,Ethereum,1560556800,462950691.3325295
304,Ethereum,1560643200,474011850.8905503
305,Ethereum,1560729600,487529216.66752714
306,Ethereum,1560816000,491505670.21152186
307,Ethereum,1560902400,483471544.55887014
308,Ethereum,1560988800,482885169.86573565
309,Ethereum,1561075200,484178991.2226769
310,Ethereum,1561161600,520947741.0484355
311,Ethereum,1561248000,549638601.3784447
312,Ethereum,1561334400,547764947.1271148
313,Ethereum,1561420800,549228932.682881
314,Ethereum,1561507200,547626425.945781
315,Ethereum,1561593600,572470152.5935957
316,Ethereum,1561680000,533706464.7965959
317,Ethereum,1561766400,527182132.85828334
318,Ethereum,1561852800,522996124.66373616
319,Ethereum,1561939200,516964997.97664696
320,Ethereum,1562025600,509540358.809047
321,Ethereum,1562112000,481895550.13195986
322,Ethereum,1562198400,511009468.0382009
323,Ethereum,1562284800,516634325.98540914
324,Ethereum,1562371200,515482838.3323654
325,Ethereum,1562457600,507164983.1976755
326,Ethereum,1562544000,514515636.14780295
327,Ethereum,1562630400,540965409.2692611
328,Ethereum,1562716800,546261324.1834671
329,Ethereum,1562803200,539230367.4105124
330,Ethereum,1562889600,485007396.2771761
331,Ethereum,1562976000,491203601.64375454
332,Ethereum,1563062400,474452619.6070041
333,Ethereum,1563148800,438495505.97108406
334,Ethereum,1563235200,437669477.8578065
335,Ethereum,1563321600,447659615.15082866
336,Ethereum,1563408000,426554349.9743365
337,Ethereum,1563494400,418873928.3896458
338,Ethereum,1563580800,420192631.3342518
339,Ethereum,1563667200,438223590.43454736
340,Ethereum,1563753600,471904630.14652175
341,Ethereum,1563840000,422239246.6270971
342,Ethereum,1563926400,395677947.4428297
343,Ethereum,1564012800,431167073.74297094
344,Ethereum,1564099200,412156470.63699275
345,Ethereum,1564185600,409228366.4053383
346,Ethereum,1564272000,395848567.47978586
347,Ethereum,1564358400,397304354.9739272
348,Ethereum,1564444800,396019973.5910798
349,Ethereum,1564531200,395469698.06403613
350,Ethereum,1564617600,403816739.76572555
351,Ethereum,1564704000,403916693.6887966
352,Ethereum,1564790400,415353353.7789241
353,Ethereum,1564876800,421275494.36398244
354,Ethereum,1564963200,416307528.09262115
355,Ethereum,1565049600,438758193.48121625
356,Ethereum,1565136000,426396229.2600871
357,Ethereum,1565222400,424572708.24235153
358,Ethereum,1565308800,418910932.2078217
359,Ethereum,1565395200,422502121.75881344
360,Ethereum,1565481600,422527561.30579984
361,Ethereum,1565568000,428681036.20229703
362,Ethereum,1565654400,431835429.30694294
363,Ethereum,1565740800,436260022.7005841
364,Ethereum,1565827200,435157899.5072937
365,Ethereum,1565913600,403659775.9549012
366,Ethereum,1566000000,403936430.7760774
367,Ethereum,1566086400,409325701.76069236
368,Ethereum,1566172800,412082191.64490414
369,Ethereum,1566259200,440641534.2906913
370,Ethereum,1566345600,435874740.78243166
371,Ethereum,1566432000,420992405.89962524
372,Ethereum,1566518400,419765125.2952714
373,Ethereum,1566604800,426132772.0496303
374,Ethereum,1566691200,424448524.637842
375,Ethereum,1566777600,427162566.869452
376,Ethereum,1566864000,428761516.6959146
377,Ethereum,1566950400,422231189.5805305
378,Ethereum,1567036800,433338791.7609312
379,Ethereum,1567123200,402265076.9209858
380,Ethereum,1567209600,413308063.4806641
381,Ethereum,1567296000,408865570.3058126
382,Ethereum,1567382400,408617938.0730422
383,Ethereum,1567468800,414327920.60689557
384,Ethereum,1567555200,427592182.85454094
385,Ethereum,1567641600,437792058.4445717
386,Ethereum,1567728000,424677836.4198368
387,Ethereum,1567814400,429314306.45953137
388,Ethereum,1567900800,415514704.35475427
389,Ethereum,1567987200,437244961.5153526
390,Ethereum,1568073600,440777734.6992423
391,Ethereum,1568160000,442012007.1544363
392,Ethereum,1568246400,437363812.7477356
393,Ethereum,1568332800,439333178.62108827
394,Ethereum,1568419200,444514190.1430322
395,Ethereum,1568505600,444015607.19810563
396,Ethereum,1568592000,463150037.38718307
397,Ethereum,1568678400,475819315.7531844
398,Ethereum,1568764800,489655847.872107
399,Ethereum,1568851200,512354566.44975764
400,Ethereum,1568937600,507504345.85768306
401,Ethereum,1569024000,526188941.5844892
402,Ethereum,1569110400,521950548.65020734
403,Ethereum,1569196800,511836554.7182506
404,Ethereum,1569283200,508642104.8093327
405,Ethereum,1569369600,479939148.9182491
406,Ethereum,1569456000,419830923.40418047
407,Ethereum,1569542400,430577736.0645554
408,Ethereum,1569628800,435484746.34683484
409,Ethereum,1569715200,452499019.57964736
410,Ethereum,1569801600,444312750.5078141
411,Ethereum,1569888000,448780550.6867828
412,Ethereum,1569974400,462806381.5550288
413,Ethereum,1570060800,456060873.76455545
414,Ethereum,1570147200,457397675.78372955
415,Ethereum,1570233600,455044896.0347716
416,Ethereum,1570320000,454564819.10531473
417,Ethereum,1570406400,450240004.29218036
418,Ethereum,1570492800,452993690.3360721
419,Ethereum,1570579200,470377344.0731281
420,Ethereum,1570665600,480879655.6533191
421,Ethereum,1570752000,498136359.1163191
422,Ethereum,1570838400,488559711.19852453
423,Ethereum,1570924800,485294817.545967
424,Ethereum,1571011200,482293439.6097343
425,Ethereum,1571097600,485434331.9696745
426,Ethereum,1571184000,489179234.2426058
427,Ethereum,1571270400,469616734.5869597
428,Ethereum,1571356800,476986883.1781949
429,Ethereum,1571443200,474796222.4543513
430,Ethereum,1571529600,477067349.59320694
431,Ethereum,1571616000,473410743.94111645
432,Ethereum,1571702400,482179396.63340384
433,Ethereum,1571788800,489535329.685794
434,Ethereum,1571875200,506107369.598123
435,Ethereum,1571961600,477706800.29429436
436,Ethereum,1572048000,496484096.7619103
437,Ethereum,1572134400,552320499.2874279
438,Ethereum,1572220800,569281625.7521683
439,Ethereum,1572307200,583312974.2892666
440,Ethereum,1572393600,595498123.3451871
441,Ethereum,1572480000,573670641.5027922
442,Ethereum,1572566400,544660766.5095344
443,Ethereum,1572652800,548796900.0445673
444,Ethereum,1572739200,550792164.488505
445,Ethereum,1572825600,548135868.187616
446,Ethereum,1572912000,587352383.8702878
447,Ethereum,1572998400,584312852.5856669
448,Ethereum,1573084800,585226729.289115
449,Ethereum,1573171200,579765024.2147112
450,Ethereum,1573257600,591397774.6364741
451,Ethereum,1573344000,590928222.2887931
452,Ethereum,1573430400,582994109.63768
453,Ethereum,1573516800,585440752.4674176
454,Ethereum,1573603200,599549087.1543591
455,Ethereum,1573689600,592048194.0173358
456,Ethereum,1573776000,586583447.0535232
457,Ethereum,1573862400,575146365.4288459
458,Ethereum,1573948800,554685004.4668983
459,Ethereum,1574035200,584913781.9002538
460,Ethereum,1574121600,597505983.9877232
461,Ethereum,1574208000,584590693.2004532
462,Ethereum,1574294400,601166799.7793647
463,Ethereum,1574380800,596601841.3390964
464,Ethereum,1574467200,559510862.7089504
465,Ethereum,1574553600,563613821.7736865
466,Ethereum,1574640000,568531519.2207427
467,Ethereum,1574726400,578090686.968631
468,Ethereum,1574812800,602909666.3937497
469,Ethereum,1574899200,606572283.612494
470,Ethereum,1574985600,652745777.6113769
471,Ethereum,1575072000,634284692.1217265
472,Ethereum,1575158400,616486889.4786026
473,Ethereum,1575244800,599775824.1462908
474,Ethereum,1575331200,591785641.6069835
475,Ethereum,1575417600,613622919.5373749
476,Ethereum,1575504000,609710978.3928809
477,Ethereum,1575590400,613265175.2551166
478,Ethereum,1575676800,606924074.5671383
479,Ethereum,1575763200,608084763.2871834
480,Ethereum,1575849600,600057804.331419
481,Ethereum,1575936000,626620524.4287277
482,Ethereum,1576022400,612610042.8999233
483,Ethereum,1576108800,598418162.9976723
484,Ethereum,1576195200,598891835.1427327
485,Ethereum,1576281600,610302780.3250414
486,Ethereum,1576368000,601277365.8841048
487,Ethereum,1576454400,614100552.0507691
488,Ethereum,1576540800,614922111.2140322
489,Ethereum,1576627200,591418026.6967419
490,Ethereum,1576713600,554674539.0341471
491,Ethereum,1576800000,586303333.5661601
492,Ethereum,1576886400,588677858.5703661
493,Ethereum,1576972800,590223947.9150548
494,Ethereum,1577059200,597065988.5148921
495,Ethereum,1577145600,611009046.5525681
496,Ethereum,1577232000,596967533.370746
497,Ethereum,1577318400,590736041.1629977
498,Ethereum,1577404800,588030510.7049805
499,Ethereum,1577491200,578695548.117528
500,Ethereum,1577577600,591130034.122089
501,Ethereum,1577664000,594905682.1463624
502,Ethereum,1577750400,606928027.9830143
503,Ethereum,1577836800,600974098.5223527
504,Ethereum,1577923200,600475426.8665034
505,Ethereum,1578009600,595023243.7799438
506,Ethereum,1578096000,603011311.5981144
507,Ethereum,1578182400,604918356.5041469
508,Ethereum,1578268800,608544189.2020258
509,Ethereum,1578355200,621373769.9166354
510,Ethereum,1578441600,608775950.6189531
511,Ethereum,1578528000,631744029.7001511
512,Ethereum,1578614400,588579405.9037664
513,Ethereum,1578700800,586542003.285562
514,Ethereum,1578787200,609479810.5317576
515,Ethereum,1578873600,591792882.5103978
516,Ethereum,1578960000,611369758.1556948
517,Ethereum,1579046400,647241105.0446268
518,Ethereum,1579132800,708217053.3216233
519,Ethereum,1579219200,687575327.7391526
520,Ethereum,1579305600,726928493.1518344
521,Ethereum,1579392000,714215063.3842981
522,Ethereum,1579478400,708272414.4535244
523,Ethereum,1579564800,681814186.0111793
524,Ethereum,1579651200,715415539.5241129
525,Ethereum,1579737600,712487864.5206481
526,Ethereum,1579824000,699847158.7246655
527,Ethereum,1579910400,691091857.8396324
528,Ethereum,1579996800,687592690.8820405
529,Ethereum,1580083200,694489419.2113737
530,Ethereum,1580169600,720323457.4683279
531,Ethereum,1580256000,751219615.9380198
532,Ethereum,1580342400,766148878.7414674
533,Ethereum,1580428800,767330871.823687
534,Ethereum,1580515200,779169718.6083032
535,Ethereum,1580601600,790039205.1967405
536,Ethereum,1580688000,812075702.3879889
537,Ethereum,1580774400,800601399.3666561
538,Ethereum,1580860800,793372270.8061433
539,Ethereum,1580947200,826187144.2039957
540,Ethereum,1581033600,861676596.8827206
541,Ethereum,1581120000,890679787.226094
542,Ethereum,1581206400,897031238.5473869
543,Ethereum,1581292800,897976266.0521959
544,Ethereum,1581379200,851990578.5863488
545,Ethereum,1581465600,890132554.4650377
546,Ethereum,1581552000,969119041.96389
547,Ethereum,1581638400,993503986.3366867
548,Ethereum,1581724800,1024289283.5103885
549,Ethereum,1581811200,1043201019.0582296
550,Ethereum,1581897600,994640687.46395
551,Ethereum,1581984000,940413892.9585744
552,Ethereum,1582070400,989717256.1133616
553,Ethereum,1582156800,962910304.6746418
554,Ethereum,1582243200,870566384.7953501
555,Ethereum,1582329600,898248251.4426733
556,Ethereum,1582416000,901167529.646774
557,Ethereum,1582502400,927006823.3436893
558,Ethereum,1582588800,932617103.1549256
559,Ethereum,1582675200,902726233.6530067
560,Ethereum,1582761600,821746638.633726
561,Ethereum,1582848000,814199074.2579995
562,Ethereum,1582934400,790194210.0079886
563,Ethereum,1583020800,812330336.2326767
564,Ethereum,1583107200,804035617.5388845
565,Ethereum,1583193600,795128938.3461317
566,Ethereum,1583280000,818545013.1206042
567,Ethereum,1583366400,800802943.0166849
568,Ethereum,1583452800,817846567.4017212
569,Ethereum,1583539200,830237850.0925843
570,Ethereum,1583625600,845447255.0515356
571,Ethereum,1583712000,797000039.3919798
572,Ethereum,1583798400,728065032.3935313
573,Ethereum,1583884800,728980796.4840232
574,Ethereum,1583971200,735636766.5558681
575,Ethereum,1584057600,513311865.4179214
576,Ethereum,1584144000,486480681.56876206
577,Ethereum,1584230400,486442983.22679937
578,Ethereum,1584316800,465463999.59754
579,Ethereum,1584403200,392655640.14683294
580,Ethereum,1584489600,433941958.3651413
581,Ethereum,1584576000,428285637.50691575
582,Ethereum,1584662400,459904784.07770026
583,Ethereum,1584748800,517562787.3440907
584,Ethereum,1584835200,478043290.1589785
585,Ethereum,1584921600,471325178.3096976
586,Ethereum,1585008000,460142451.8757891
587,Ethereum,1585094400,501477060.1745134
588,Ethereum,1585180800,502357758.03412265
589,Ethereum,1585267200,508684046.4988845
590,Ethereum,1585353600,512163077.542346
591,Ethereum,1585440000,498797019.21772224
592,Ethereum,1585526400,497193587.8291699
593,Ethereum,1585612800,509298110.71991634
594,Ethereum,1585699200,519152798.32492244
595,Ethereum,1585785600,524023076.3595537
596,Ethereum,1585872000,538835383.6232107
597,Ethereum,1585958400,565861953.3105516
598,Ethereum,1586044800,555904365.843228
599,Ethereum,1586131200,559041775.6425477
600,Ethereum,1586217600,580389453.5423028
601,Ethereum,1586304000,629239894.6649803
602,Ethereum,1586390400,616083576.3581169
603,Ethereum,1586476800,618618184.5338684
604,Ethereum,1586563200,572363029.1818366
605,Ethereum,1586649600,577058375.5875255
606,Ethereum,1586736000,572683410.0027086
607,Ethereum,1586822400,568071445.591418
608,Ethereum,1586908800,574853721.1563383
609,Ethereum,1586995200,573621837.4309201
610,Ethereum,1587081600,603836295.1327918
611,Ethereum,1587168000,614071722.5309979
612,Ethereum,1587254400,626286893.329505
613,Ethereum,1587340800,663984699.8648744
614,Ethereum,1587427200,650576663.2683481
615,Ethereum,1587513600,628785746.1294799
616,Ethereum,1587600000,650936523.6850662
617,Ethereum,1587686400,667943782.1539652
618,Ethereum,1587772800,680855568.7292107
619,Ethereum,1587859200,691074206.8643929
620,Ethereum,1587945600,690981131.8374873
621,Ethereum,1588032000,699202276.6705457
622,Ethereum,1588118400,709552842.6232506
623,Ethereum,1588204800,753087690.435889
624,Ethereum,1588291200,745942234.5733677
625,Ethereum,1588377600,756652174.6576321
626,Ethereum,1588464000,761194669.3904158
627,Ethereum,1588550400,778025666.9955405
628,Ethereum,1588636800,737610795.6916102
629,Ethereum,1588723200,742065606.8948939
630,Ethereum,1588809600,782806147.0491751
631,Ethereum,1588896000,758259008.2362103
632,Ethereum,1588982400,777485763.659865
633,Ethereum,1589068800,784096590.3588144
634,Ethereum,1589155200,737376964.3873267
635,Ethereum,1589241600,713412856.6532999
636,Ethereum,1589328000,706470308.2896875
637,Ethereum,1589414400,714770194.8071487
638,Ethereum,1589500800,735143025.8363602
639,Ethereum,1589587200,724871661.1431293
640,Ethereum,1589673600,727967695.8677564
641,Ethereum,1589760000,737859101.8899598
642,Ethereum,1589846400,755632694.9729674
643,Ethereum,1589932800,818993057.5745168
644,Ethereum,1590019200,833948617.6155612
645,Ethereum,1590105600,811816386.2078613
646,Ethereum,1590192000,811550240.77976
647,Ethereum,1590278400,820806351.8704363
648,Ethereum,1590364800,812390742.0386697
649,Ethereum,1590451200,800638102.4702377
650,Ethereum,1590537600,806201301.9291438
651,Ethereum,1590624000,821786415.3978133
652,Ethereum,1590710400,817521534.9074968
653,Ethereum,1590796800,843634578.7333686
654,Ethereum,1590883200,891320584.5803475
655,Ethereum,1590969600,913570755.6537993
656,Ethereum,1591056000,915523675.4857762
657,Ethereum,1591142400,948931809.5420758
658,Ethereum,1591228800,932774683.5760471
659,Ethereum,1591315200,934167655.6516863
660,Ethereum,1591401600,953820644.3685757
661,Ethereum,1591488000,957130934.8157487
662,Ethereum,1591574400,947014529.1707957
663,Ethereum,1591660800,957760825.624205
664,Ethereum,1591747200,934397356.317895
665,Ethereum,1591833600,903687220.6791234
666,Ethereum,1591920000,976825821.3999424
